Value_SAR_log,log_cat_mean,entity_freq_x_cat_freq,keyword_construction,tfidf_48,keyword_finance,category_Supply,cat_mean_value,cat_median_value,cat_freq,duration_x_cat_mean,Entity_وزارة النقل والخدمات اللوجستية - الديوان العام,entity_freq,keyword_logistics,tfidf_41,tfidf_46,tfidf_30,keyword_maintenance,entity_median_value,tfidf_12,tfidf_33,tfidf_31,tfidf_9,tfidf_17,avg_word_length,cat_std,entity_mean_value,keyword_government,tfidf_49,tfidf_16,tfidf_35,log_duration,tfidf_21,duration_x_mean_entity,Entity_مؤسسة البريد السعودي,category_Operations,tfidf_36,tfidf_34,log_entity_mean,tfidf_10,tfidf_3,tfidf_20,duration,tfidf_43,keyword_it,category_IT/Technology,category_Engineering,tfidf_27,unique_word_count,word_count,tfidf_28,tfidf_18,Entity_وزارة الاتصالات وتقنية المعلومات - الديوان العام,entity_std,keyword_training,tfidf_4,tfidf_40,tfidf_25,tfidf_37,category_Real Estate,Entity_صندوق التنمية العقارية,category_Infrastructure,category_Printing,tfidf_8,tfidf_11,Value_SAR
14.727231263155945,14.946530767224392,7252,0,0.0,0,0,3098815.3291216213,718200.53,148,638355957.799054,0,49,0,0.0,0.0,0.0,1,95268.3,0.0,0.0,0.0,0.0,0.0,5.428571428571429,8601401.276875729,406090.3114285714,0,0.727714240914339,0.0,0.0,5.332718793265369,0.0,83654604.15428573,0,0,0.0,0.0,12.914333318293014,0.0,0.0,0.0,206,0.0,1,1,0,0.0,7,7,0.0,0.0,0,766628.0602615216,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2488600.0
14.914123179965662,14.946530767224392,2812,0,0.0,0,0,3098815.3291216213,718200.53,148,34086968.62033784,0,19,0,0.0,0.0,0.0,1,798820.0,0.0,0.0,0.0,0.0,0.0,5.375,8601401.276875729,1202551.2031578948,0,0.727714240914339,0.0,0.0,2.4849066497880004,0.0,13228063.234736845,0,0,0.0,0.0,13.999956692209288,0.0,0.0,0.0,11,0.0,1,1,0,0.0,8,8,0.0,0.0,0,1395160.084005912,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,3000000.0
11.23262938215171,12.194743823916612,17442,0,0.0,0,1,197746.02156862745,18814.0,306,38164982.162745096,0,57,1,0.0,0.0,0.0,0,97290.0,0.0,0.0,0.0,0.0,0.0,5.0,1344685.6553142928,3391673.384912281,0,0.0,0.0,0.0,5.267858159063328,0.0,654592963.2880702,0,0,0.0,0.0,15.036834276272046,0.0,0.0,0.0,193,0.0,0,0,0,0.0,6,6,0.0,0.0,0,7941276.168325664,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,75555.0
10.308985993422082,14.946530767224392,2812,0,0.0,0,0,3098815.3291216213,718200.53,148,718925156.3562162,0,19,0,0.0,0.0,0.0,0,798820.0,0.0,0.0,0.0,0.0,0.0,5.818181818181818,8601401.276875729,1202551.2031578948,0,0.0,0.0,0.0,5.4510384535657,0.0,278991879.1326316,0,0,0.0,0.0,13.999956692209288,0.0,0.5779846209841896,0.5865015978962307,232,0.0,1,1,0,0.0,11,11,0.0,0.0,0,1395160.084005912,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,30000.0
10.99341725642133,12.194743823916612,19890,0,0.0,1,1,197746.02156862745,18814.0,306,28079935.062745094,0,65,1,0.0,0.0,0.0,0,210910.0,0.0,0.0,0.0,0.0,0.463414816133456,5.5,1344685.6553142928,11265950.006615384,1,0.0,0.0,0.0,4.962844630259907,0.0,1599764900.9393847,0,0,0.0,0.0,16.237295549644756,0.0,0.0,0.0,142,0.0,0,0,0,0.0,8,8,0.0,0.0,0,57695040.08265553,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,59480.3
16.30061673784482,14.743649264049289,6097,1,0.0,0,0,2529795.0986813186,388249.2,91,473071683.4534066,0,67,1,0.2869163227999702,0.0,0.0,1,201745.08,0.0,0.0,0.0,0.0,0.0,5.411764705882353,4794147.508264744,3157458.7847761195,1,0.0,0.0,0.0,5.236441962829949,0.0,590444792.7531344,0,0,0.0,0.0,14.965278396712728,0.0,0.0,0.0,187,0.0,0,0,0,0.0,16,17,0.0,0.0,0,5191933.27385847,0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,12002393.6
12.278084887460324,14.947471222120653,5616,1,0.0,0,0,3101730.996923077,517305.405,52,55831157.94461539,0,108,0,1.0,0.0,0.0,0,820039.65,0.0,0.0,0.0,0.0,0.0,5.875,10365061.975908658,8352547.638888889,0,0.0,0.0,0.0,2.9444389791664403,0.0,150345857.5,1,0,0.0,0.0,15.938077276469231,0.0,0.0,0.0,18,0.0,0,0,0,0.0,8,8,0.0,0.0,0,29592261.70369515,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,214932.7
18.38186576070357,15.227852810637522,75012,0,0.0,0,0,4105559.410851064,98555.0,141,1038706530.9453192,1,532,0,0.0,0.0,0.0,0,25220.65,0.0,0.0,0.0,0.0,0.0,6.75,13740162.302382533,2659938.4054699247,0,0.0,0.0,0.0,5.537334267018537,1.0,672964416.5838909,0,0,0.0,0.0,14.793813900599892,0.0,0.0,0.0,253,0.0,0,0,0,0.0,8,8,0.0,0.0,0,10989986.62604988,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,96192865.56
15.363926774508464,15.227852810637522,9024,0,0.0,0,0,4105559.410851064,98555.0,141,184750173.48829788,0,64,0,0.0,0.0,0.0,0,80611.925,0.0,0.0,0.0,0.0,0.0,6.166666666666667,13740162.302382533,876490.0425,0,0.0,0.0,0.0,3.828641396489095,0.0,39442051.9125,0,0,0.0,0.0,13.683681763667703,0.0,0.0,0.0,45,0.0,0,0,0,0.0,12,12,0.0,0.0,0,2381383.22060014,0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,4704013.14
16.118095749958314,14.946530767224392,9472,0,0.0,0,0,3098815.3291216213,718200.53,148,979225644.0024323,0,64,0,0.0,0.0,0.0,1,80611.925,0.0,0.0,0.0,0.0,0.0,6.5,8601401.276875729,876490.0425,0,0.0,0.0,0.0,5.75890177387728,0.0,276970853.43,0,0,0.0,0.0,13.683681763667703,0.0,0.0,0.0,316,0.0,1,1,0,0.0,14,14,0.0,0.0,0,2381383.22060014,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,9999999.99
14.217637433703022,14.98632883807175,820,0,0.0,0,0,3224629.21,1172427.3,10,141883685.24,0,82,0,0.0,0.0,0.0,0,901830.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,5441915.43495456,2860630.9202439026,0,0.0,0.0,0.0,3.80666248977032,0.6989567642867964,125867760.49073172,0,0,0.0,0.0,14.86655310952416,0.0,0.7151639264236779,0.0,44,0.0,0,0,0,0.0,6,6,0.0,0.0,0,6135085.628019137,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1495000.0
16.96824632391764,16.174122923572323,984,0,0.0,0,0,10576264.275833333,4352773.0,12,1025897634.7558331,0,82,0,0.0,0.0,0.0,0,901830.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,12950663.774247754,2860630.9202439026,0,0.0,0.0,0.0,4.584967478670572,0.5534590917206496,277481199.2636585,0,0,0.0,0.0,14.86655310952416,0.0,0.5662925053078269,0.0,97,0.0,0,0,0,0.0,6,6,0.0,0.0,0,6135085.628019137,0,0.6107338472886028,0.0,0.0,0.0,0,1,0,0,0.0,0.0,23399993.0
15.414886756702368,16.7900614657696,4592,0,0.0,0,0,19580826.677857146,3128911.85,56,1997244321.1414285,0,82,0,0.0,0.0,0.0,0,901830.0,0.0,0.0,0.0,0.0,0.0,5.888888888888889,62520520.16002196,2860630.9202439026,1,0.0,0.0,0.0,4.634728988229636,0.6402305681777621,291784353.86487806,0,1,0.0,0.0,14.86655310952416,0.0,0.0,0.0,102,0.0,0,0,0,0.0,9,9,0.0,0.0,0,6135085.628019137,0,0.0,0.0,0.6027788356946351,0.0,0,1,0,0,0.0,0.0,4949942.68
16.08838523522403,14.711739419927731,2479,0,0.0,0,0,2450344.075945946,230230.0,37,286690256.88567567,0,67,0,0.0,0.0,0.0,0,201745.08,0.0,0.0,0.0,0.0,0.0,6.0,4794848.663687996,3157458.7847761195,1,0.0,0.0,0.0,4.770684624465665,0.0,369422677.818806,0,0,0.0,0.0,14.965278396712728,0.0,0.0,0.6938212320599938,117,0.0,0,0,0,0.0,8,8,0.0,0.0,0,5191933.27385847,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,9707265.0
11.502060656109476,16.15118608343241,670,1,0.0,0,0,10336439.1,6765196.5,10,1302391326.6,0,67,0,0.0,0.0,0.0,0,201745.08,0.0,0.0,0.0,0.0,0.0,5.142857142857143,10741395.8441855,3157458.7847761195,0,0.0,0.0,0.0,4.844187086458591,0.0,397839806.8817911,0,0,0.0,0.0,14.965278396712728,0.0,0.0,0.0,126,0.0,0,0,0,0.0,13,14,0.0,0.0,0,5191933.27385847,0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,98918.4
